"Id","Mission","Sensor","Product","COLLECTION","Status","Start","Stop","Orbit","Track","Frame","Swath","Station","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","ACQUISITIONDESCRIPTOR","THUMBNAIL_URL","PRODUCT_TYPE","CLOUD_COVER_PERCENTAGE","SNOW_COVER_PERCENTAGE","IMAGE_QUALITY_DEGRATATION","Display","Mosaic"
"47","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-18 08:54:42.13","2012-01-18 08:55:15.12","51702","395","","I6","","2327397/2360387","D","40.21 18.31","41.24 18.1 41.13 18.97 39.17 18.53 39.29 17.68 41.24 18.1","ENVISAT-1-12011808544213-3299.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120118T085442130-20120118T085515120_D_T-XI0B.jpg","","","","","true","false"
"48","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-18 10:35:02.17","2012-01-18 10:36:19.17","51703","396","","I6","","2333561/2410561","D","38.54 -7.11","40.88 -7.04 40.77 -6.17 37.61 -6.88 36.2 -7.19 36.32 -8.01 37.72 -7.71 40.88 -7.04","ENVISAT-1-12011810350217-11700.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120118T103502170-20120118T103619170_D_T-XI0B.jpg","","","","","true","false"
"49","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-19 08:18:35.36","2012-01-19 08:22:05.76","51716","409","","I6","","2365554/2575950","D","32.69 25.9","38.98 26.8 38.87 27.64 35.83 26.98 32.27 26.21 28.71 25.46 26.4 24.97 26.52 24.24 28.83 24.71 32.39 25.43 35.94 26.17 38.98 26.8","ENVISAT-1-12011908183536-33040.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120119T081835360-20120119T082205760_D_T-XI0B.jpg","","","","","true","false"
"50","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-19 09:54:41.86","2012-01-19 09:55:12.71","51717","410","","I6","","2118153/2149008","D","52.62 5.48","53.59 5.18 53.48 6.28 51.65 5.76 51.77 4.69 53.59 5.18","ENVISAT-1-12011909544186-3085.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120119T095441860-20120119T095512710_D_T-XI0B.jpg","","","","","true","false"
"51","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-19 09:55:24.26","2012-01-19 09:56:57.18","51717","410","","I6","","2160558/2253478","D","48.29 4.34","51.09 4.52 50.97 5.57 47.66 4.69 45.49 4.15 45.61 3.2 47.77 3.71 51.09 4.52","ENVISAT-1-12011909552426-13292.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120119T095524260-20120119T095657180_D_T-XI0B.jpg","","","","","true","false"
"52","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-19 09:59:15.27","2012-01-19 10:01:50.37","51717","410","","I6","","2391568/2546668","D","32.79 0.86","37.44 1.42 37.33 2.25 34.05 1.53 30.49 0.77 28.13 0.27 28.25 -0.47 30.61 0.01 34.17 0.74 37.44 1.42","ENVISAT-1-12011909591527-23510.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120119T095915270-20120119T100150370_D_T-XI0B.jpg","","","","","true","false"
"53","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-19 21:12:07.80","2012-01-19 21:12:57.37","51724","417","","I4","","666477/716047","A","41.94 11.36","40.55 12.22 40.4 11.22 43.33 10.46 43.47 11.51 40.55 12.22","ENVISAT-1-12011921120780-4957.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120119T211207800-20120119T211257370_A_T-XI0B.jpg","","","","","true","false"
"54","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-20 09:19:50.11","2012-01-20 09:20:46.34","51731","424","","I6","","2231334/2287564","D","45.2 12.78","46.92 12.7 46.81 13.66 43.52 12.86 43.48 12.85 43.6 11.94 43.64 11.95 46.92 12.7","ENVISAT-1-12012009195011-5623.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120120T091950110-20120120T092046340_D_T-XI0B.jpg","","","","","true","false"
"55","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-20 09:20:23.24","2012-01-20 09:21:28.40","51731","424","","I6","","2264464/2329624","D","42.98 12.26","44.96 12.25 44.84 13.18 41.75 12.44 41 12.26 41.11 11.39 41.86 11.56 44.96 12.25","ENVISAT-1-12012009202324-10516.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120120T092023240-20120120T092128400_D_T-XI0B.jpg","","","","","true","false"
"56","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-21 08:43:51.42","2012-01-21 08:48:49.80","51745","7","","I6","","2277565/2575947","D","35.31 19.75","44.19 21.25 44.07 22.17 40.57 21.34 37.01 20.54 33.46 19.77 29.9 19.02 26.4 18.28 26.52 17.55 30.02 18.26 33.58 18.98 37.13 19.72 40.68 20.48 44.19 21.25","ENVISAT-1-12012108435142-45838.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120121T084351420-20120121T084849800_D_T-XI0B.jpg","","","","","true","false"
"57","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-21 08:44:45.92","2012-01-21 08:45:33.93","51745","7","","I6","","2332065/2380075","D","39.49 20.66","40.96 20.54 40.85 21.4 38.01 20.76 38.12 19.93 40.96 20.54","ENVISAT-1-12012108444592-4801.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120121T084445920-20120121T084533930_D_T-XI0B.jpg","","","","","true","false"
"58","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-21 10:25:23.94","2012-01-21 10:25:56.56","51746","8","","I2","","2356196/2388816","D","38.03 -1.36","39.08 -1.69 38.89 -0.52 36.96 -1.05 37.15 -2.18 39.08 -1.69","ENVISAT-1-12012110252394-3262.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120121T102523940-20120121T102556560_D_T-XI0B.jpg","","","","","true","false"
"59","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-21 10:26:13.36","2012-01-21 10:28:01.55","51746","8","","I6","","2405616/2513806","D","33.35 -5.71","36.61 -5.44 36.49 -4.63 33.46 -5.28 30.08 -6 30.2 -6.76 33.58 -6.07 36.61 -5.44","ENVISAT-1-12012110261336-14819.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120121T102613360-20120121T102801550_D_T-XI0B.jpg","","","","","true","false"
"60","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-22 08:10:54.17","2012-01-22 08:12:04.82","51759","21","","I6","","2505297/2575947","D","28.55 27.53","30.7 27.59 30.59 28.35 27.52 27.71 26.4 27.47 26.52 26.74 27.65 26.97 30.7 27.59","ENVISAT-1-12012208105417-11065.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120122T081054170-20120122T081204820_D_T-XI0B.jpg","","","","","true","false"
"61","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-22 09:49:04.38","2012-01-22 09:52:18.72","51760","22","","I6","","2381609/2575947","D","32.22 3.23","38.03 4.04 37.92 4.87 34.64 4.16 31.09 3.4 27.52 2.65 26.4 2.41 26.52 1.68 27.65 1.91 31.2 2.63 34.76 3.36 38.03 4.04","ENVISAT-1-12012209490438-31434.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120122T094904380-20120122T095218720_D_T-XI0B.jpg","","","","","true","false"
"62","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-22 21:02:34.67","2012-01-22 21:03:03.24","51767","29","","I1","","694307/722877","A","42.56 10.97","41.82 11.86 41.61 10.59 43.29 10.06 43.51 11.38 41.82 11.86","ENVISAT-1-12012221023467-2857.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120122T210234670-20120122T210303240_A_T-XI0B.jpg","","","","","true","false"
"63","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 08:32:50.61","2012-01-24 08:38:48.71","51788","50","","I6","","2217846/2575947","D","37.07 22.64","47.71 24.57 47.6 25.55 44.11 24.69 40.57 23.85 37.01 23.05 33.46 22.28 29.9 21.53 26.4 20.79 26.52 20.06 30.02 20.77 33.58 21.49 37.13 22.23 40.68 22.99 44.23 23.77 47.71 24.57","ENVISAT-1-12012408325061-55810.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T083250610-20120124T083848710_D_T-XI0B.jpg","","","","","true","false"
"64","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 08:34:37.92","2012-01-24 08:36:10.91","51788","50","","I6","","2325156/2418146","D","38.57 22.96","41.37 23.14 41.26 24.01 38.2 23.32 35.76 22.77 35.87 21.96 38.31 22.48 41.37 23.14","ENVISAT-1-12012408343792-13299.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T083437920-20120124T083610910_D_T-XI0B.jpg","","","","","true","false"
"65","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 08:34:39.92","2012-01-24 08:36:12.91","51788","50","","I6","","2327156/2420146","D","38.45 22.94","41.25 23.11 41.14 23.98 37.61 23.19 35.64 22.75 35.75 21.94 37.72 22.36 41.25 23.11","ENVISAT-1-12012408343992-13299.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T083439920-20120124T083612910_D_T-XI0B.jpg","","","","","true","false"
"66","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 10:11:16.20","2012-01-24 10:11:49.76","51789","51","","I2","","2109557/2143117","D","52.54 5.63","53.62 5.25 53.41 6.77 51.45 6 51.65 4.54 53.62 5.25","ENVISAT-1-12012410111620-3356.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T101116200-20120124T101149760_D_T-XI0B.jpg","","","","","true","false"
"67","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 10:11:18.20","2012-01-24 10:11:51.76","51789","51","","I2","","2111557/2145117","D","52.42 5.59","53.51 5.2 53.29 6.72 51.33 5.96 51.53 4.49 53.51 5.2","ENVISAT-1-12012410111820-3356.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T101118200-20120124T101151760_D_T-XI0B.jpg","","","","","true","false"
"68","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 10:12:22.33","2012-01-24 10:18:53.16","51789","51","","I6","","2175687/2566517","D","38.6 -2.09","50.2 0.11 50.09 1.15 47.07 0.36 43.52 -0.51 39.97 -1.34 36.42 -2.14 32.86 -2.91 29.31 -3.66 26.95 -4.15 27.07 -4.89 29.42 -4.41 32.98 -3.69 36.54 -2.95 40.09 -2.2 43.64 -1.42 47.18 -0.61 50.2 0.11","ENVISAT-1-12012410122233-63083.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T101222330-20120124T101853160_D_T-XI0B.jpg","","","","","true","false"
"69","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-24 21:32:00.48","2012-01-24 21:32:29.95","51796","58","","I5","","856294/885763","A","52.66 5.19","51.84 5.88 51.74 4.99 53.48 4.46 53.58 5.39 51.84 5.88","ENVISAT-1-12012421320048-2947.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120124T213200480-20120124T213229950_A_T-XI0B.jpg","","","","","true","false"
"70","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-25 09:36:04.03","2012-01-25 09:37:59.46","51803","65","","I3","","2202450/2317880","D","44.83 11.12","48.3 11.58 48.15 12.66 44.94 11.69 41.4 10.69 41.34 10.67 41.48 9.72 41.54 9.74 45.09 10.67 48.3 11.58","ENVISAT-1-12012509360403-15543.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120125T093604030-20120125T093759460_D_T-XI0B.jpg","","","","","true","false"
"71","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 08:58:53.10","2012-01-26 08:59:28.50","51817","79","","I6","","2176574/2211974","D","49.04 18.74","50.15 18.48 50.04 19.51 47.95 18.96 48.06 17.97 50.15 18.48","ENVISAT-1-12012608585310-3540.ASA_IM__0P","","","","","","true","false"
"72","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 08:59:43.57","2012-01-26 09:00:31.06","51817","79","","I6","","2227044/2274534","D","45.71 17.91","47.17 17.76 47.06 18.73 44.25 18.04 44.37 17.12 47.17 17.76","ENVISAT-1-12012608594357-4749.ASA_IM__0P","","","","","","true","false"
"73","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 09:00:38.92","2012-01-26 09:03:23.66","51817","79","","I6","","2282394/2447134","D","38.97 16.37","43.9 17.01 43.78 17.93 40.57 17.17 37.01 16.37 34.03 15.72 34.15 14.93 37.13 15.55 40.68 16.31 43.9 17.01","ENVISAT-1-12012609003892-24474.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120126T090038920-20120126T090323660_D_T-XI0B.jpg","","","","","true","false"
"74","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 09:01:11.71","2012-01-26 09:02:29.71","51817","79","","I6","","2315184/2393184","D","39.6 16.51","41.96 16.59 41.85 17.47 38.79 16.77 37.23 16.42 37.35 15.59 38.91 15.93 41.96 16.59","ENVISAT-1-12012609011171-11800.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120126T090111710-20120126T090229710_D_T-XI0B.jpg","","","","","true","false"
"75","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 10:40:43.16","2012-01-26 10:41:25.93","51818","80","","I6","","2272765/2315535","D","43.15 -7.75","44.47 -7.92 44.35 -7 41.83 -7.59 41.94 -8.48 44.47 -7.92","ENVISAT-1-12012610404316-4277.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120126T104043160-20120126T104125930_D_T-XI0B.jpg","","","","","true","false"
"76","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-26 21:58:22.37","2012-01-26 21:58:54.45","51825","87","","I7","","834462/866542","A","51.62 0.56","50.72 1.19 50.64 0.39 52.53 -0.1 52.61 0.74 50.72 1.19","ENVISAT-1-12012621582237-3208.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120126T215822370-20120126T215854450_A_T-XI0B.jpg","","","","","true","false"
"77","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 08:24:32.07","2012-01-27 08:25:19.62","51831","93","","I6","","2320647/2368197","D","40.17 25.82","41.64 25.7 41.53 26.57 38.71 25.93 38.83 25.09 41.64 25.7","ENVISAT-1-12012708243207-4755.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T082432070-20120127T082519620_D_T-XI0B.jpg","","","","","true","false"
"78","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 08:25:42.55","2012-01-27 08:26:16.12","51831","93","","I6","","2391127/2424697","D","36.42 25","37.47 24.8 37.36 25.63 35.37 25.19 35.48 24.38 37.47 24.8","ENVISAT-1-12012708254255-3357.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T082542550-20120127T082616120_D_T-XI0B.jpg","","","","","true","false"
"79","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 08:27:08.58","2012-01-27 08:28:39.55","51831","93","","I2","","2477157/2568131","D","29.12 26.49","31.91 26.59 31.72 27.66 28.18 26.81 26.32 26.36 26.51 25.35 28.37 25.78 31.91 26.59","ENVISAT-1-12012708270858-13097.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T082708580-20120127T082839550_D_T-XI0B.jpg","","","","","true","false"
"80","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 10:05:26.93","2012-01-27 10:08:46.54","51832","94","","I6","","2361638/2561248","D","33.25 -0.72","39.22 0.12 39.1 0.97 35.83 0.24 32.27 -0.52 28.71 -1.27 27.26 -1.58 27.39 -2.32 28.83 -2.02 32.39 -1.3 35.95 -0.57 39.22 0.12","ENVISAT-1-12012710052693-31961.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T100526930-20120127T100846540_D_T-XI0B.jpg","","","","","true","false"
"81","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 21:18:50.01","2012-01-27 21:21:01.61","51839","101","","I6","","667185/798785","A","44.6 10.61","40.77 11.93 40.66 11.06 43.78 10.34 47.33 9.46 48.43 9.17 48.54 10.17 47.44 10.44 43.9 11.25 40.77 11.93","ENVISAT-1-12012721185001-21160.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T211850010-20120127T212101610_A_T-XI0B.jpg","","","","","true","false"
"82","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-27 21:22:02.75","2012-01-27 21:22:33.50","51839","101","","I3","","859925/890678","A","52.66 5.51","51.82 6.4 51.67 5.25 53.48 4.59 53.64 5.8 51.82 6.4","ENVISAT-1-12012721220275-3075.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120127T212202750-20120127T212233500_A_T-XI0B.jpg","","","","","true","false"
"83","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-28 09:26:17.04","2012-01-28 09:26:49.18","51846","108","","I3","","2216861/2249001","D","46.43 14.08","47.45 13.84 47.3 14.89 45.4 14.32 45.55 13.3 47.45 13.84","ENVISAT-1-12012809261704-3214.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120128T092617040-20120128T092649180_D_T-XI0B.jpg","","","","","true","false"
"84","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-29 08:52:06.76","2012-01-29 08:52:39.46","51860","122","","I2","","2371694/2404394","D","37.1 21.78","38.17 21.45 37.98 22.6 36.04 22.09 36.23 20.96 38.17 21.45","ENVISAT-1-12012908520676-3270.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120129T085206760-20120129T085239460_D_T-XI0B.jpg","","","","","true","false"
"85","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-29 08:54:01.86","2012-01-29 08:55:31.01","51860","122","","I6","","2486794/2575947","D","29.1 16.79","31.81 16.95 31.69 17.72 28.71 17.1 26.4 16.61 26.52 15.88 28.83 16.35 31.81 16.95","ENVISAT-1-12012908540186-12915.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120129T085401860-20120129T085531010_D_T-XI0B.jpg","","","","","true","false"
"86","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-29 10:29:05.76","2012-01-29 10:29:38.41","51861","123","","I2","","2176825/2209475","D","48.61 0.07","49.67 -0.31 49.47 1.09 47.55 0.42 47.75 -0.92 49.67 -0.31","ENVISAT-1-12012910290576-3265.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120129T102905760-20120129T102938410_D_T-XI0B.jpg","","","","","true","false"
"87","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-29 10:30:06.25","2012-01-29 10:33:11.71","51861","123","","I6","","2237315/2422775","D","41.02 -5.74","46.56 -4.94 46.45 -3.98 42.93 -4.83 39.38 -5.65 35.83 -6.45 35.48 -6.52 35.6 -7.33 35.95 -7.26 39.5 -6.51 43.04 -5.73 46.56 -4.94","ENVISAT-1-12012910300625-30546.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120129T103006250-20120129T103311710_D_T-XI0B.jpg","","","","","true","false"
"88","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-30 08:15:07.15","2012-01-30 08:15:23.15","51874","136","","I6","","2357258/2373258","D","38.95 28.06","39.48 27.73 39.36 28.59 38.41 28.37 38.53 27.53 39.48 27.73","ENVISAT-1-12013008150715-1600.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120130T081507150-20120130T081523150_D_T-XI0B.jpg","","","","","true","false"
"89","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-30 08:15:19.16","2012-01-30 08:18:45.84","51874","136","","I6","","2369272/2575947","D","32.58 26.7","38.77 27.58 38.65 28.42 35.24 27.68 31.68 26.91 28.12 26.16 26.4 25.8 26.52 25.07 28.24 25.42 31.8 26.14 35.35 26.87 38.77 27.58","ENVISAT-1-12013008151916-32668.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120130T081519160-20120130T081845840_D_T-XI0B.jpg","","","","","true","false"
"90","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-01-30 09:54:53.55","2012-01-30 09:58:59.72","51875","137","","I6","","2329779/2575947","D","33.76 1.88","41.1 3.03 40.99 3.9 37.61 3.14 34.05 2.36 30.49 1.6 26.93 0.86 26.4 0.74 26.52 0.01 27.05 0.12 30.61 0.84 34.17 1.57 37.72 2.31 41.1 3.03","ENVISAT-1-12013009545355-40617.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120130T095453550-20120130T095859720_D_T-XI0B.jpg","","","","","true","false"
"91","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-02-01 10:17:53.71","2012-02-01 10:18:27.10","51904","166","","I1","","2106274/2139666","D","52.62 4.85","53.72 4.44 53.48 6.05 51.52 5.24 51.76 3.7 53.72 4.44","ENVISAT-1-12020110175371-3339.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120201T101753710-20120201T101827100_D_T-XI0B.jpg","","","","","true","false"
"92","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-02-01 10:19:17.10","2012-02-01 10:25:14.38","51904","166","","I6","","2189666/2546946","D","38.77 -3.72","49.38 -1.76 49.27 -0.75 45.89 -1.61 42.34 -2.46 38.79 -3.28 35.24 -4.06 31.68 -4.83 28.12 -5.58 28.24 -6.32 31.8 -5.6 35.35 -4.87 38.91 -4.12 42.45 -3.35 46 -2.55 49.38 -1.76","ENVISAT-1-12020110191710-55728.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120201T101917100-20120201T102514380_D_T-XI0B.jpg","","","","","true","false"
"93","ENVISAT-1","ASAR/IM","ASA_IM__0P","ESA.EECF.ENVISAT_ASA_IMx_xS","Archived","2012-02-01 21:38:39.09","2012-02-01 21:39:07.58","51911","173","","I7","","854053/882542","A","52.67 5.3","51.87 5.93 51.79 5.1 53.47 4.66 53.55 5.52 51.87 5.93","ENVISAT-1-12020121383909-2849.ASA_IM__0P","http://eoliserv.eo.esa.int/browse/ASARz0IM/ASA_IM__0P/ENVISAT_1/20120201T213839090-20120201T213907580_A_T-XI0B.jpg","","","","","true","false"
